epoca,mse
777,0.059251
778,0.059010
779,0.058777
780,0.058348
781,0.058246
782,0.057857
783,0.057625
784,0.057618
785,0.057182
786,0.056973
787,0.056588
788,0.056223
789,0.056205
790,0.055787
791,0.055594
792,0.055111
793,0.054891
794,0.054668
795,0.054609
796,0.054139
797,0.053980
798,0.053709
799,0.053294
800,0.053208
801,0.052835
802,0.052640
803,0.052451
804,0.052026
805,0.051990
806,0.051732
807,0.051303
808,0.051240
809,0.050774
810,0.050607
811,0.050409
812,0.050099
813,0.050037
814,0.049585
815,0.049571
816,0.049234
817,0.049022
818,0.048846
819,0.048588
820,0.048392
821,0.048171
822,0.047773
823,0.047717
824,0.047414
825,0.047202
826,0.047022
827,0.046741
828,0.046448
829,0.046344
830,0.046060
831,0.045815
832,0.045685
833,0.045566
834,0.045348
835,0.044980
836,0.044929
837,0.044635
838,0.044517
839,0.044170
840,0.044115
841,0.043870
842,0.043684
843,0.043337
844,0.043128
845,0.042925
846,0.042751
847,0.042704
848,0.042438
849,0.042247
850,0.042019
851,0.041769
852,0.041675
853,0.041487
854,0.041353
855,0.041033
856,0.040886
857,0.040736
858,0.040488
859,0.040405
860,0.040214
861,0.039915
862,0.039847
863,0.039669
864,0.039494
865,0.039314
866,0.039116
867,0.038963
868,0.038681
869,0.038575
870,0.038444
871,0.038251
872,0.038100
873,0.037839
874,0.037710
875,0.037579
876,0.037432
877,0.037173
878,0.037017
879,0.036928
880,0.036707
881,0.036623
882,0.036386
883,0.036238
884,0.036054
885,0.035952
886,0.035726
887,0.035667
888,0.035499
889,0.035309
890,0.035168
891,0.035061
892,0.034891
893,0.034712
894,0.034518
895,0.034403
896,0.034245
897,0.034115
898,0.034014
899,0.033809
900,0.033656
901,0.033572
902,0.033448
903,0.033286
904,0.033082
905,0.033012
906,0.032860
907,0.032653
908,0.032598
909,0.032445
910,0.032261
911,0.032151
912,0.032051
913,0.031918
914,0.031723
915,0.031656
916,0.031456
917,0.031390
918,0.031204
919,0.031118
920,0.030941
921,0.030851
922,0.030700
923,0.030579
924,0.030442
925,0.030373
926,0.030246
927,0.030111
928,0.030001
929,0.029812
930,0.029728
931,0.029638
932,0.029519
933,0.029376
934,0.029265
935,0.029141
936,0.029045
937,0.028918
938,0.028781
939,0.028634
940,0.028573
941,0.028439
942,0.028337
943,0.028229
944,0.028098
945,0.028017
946,0.027879
947,0.027754
948,0.027683
949,0.027570
950,0.027431
951,0.027323
952,0.027247
953,0.027122
954,0.027034
955,0.026894
956,0.026808
957,0.026729
958,0.026615
959,0.026477
960,0.026401
961,0.026308
962,0.026191
963,0.026107
964,0.025990
965,0.025868
966,0.025797
967,0.025679
968,0.025592
969,0.025525
970,0.025381
971,0.025297
972,0.025232
973,0.025100
974,0.025009
975,0.024940
976,0.024854
977,0.024741
978,0.024639
979,0.024563
980,0.024466
981,0.024372
982,0.024272
983,0.024185
984,0.024096
985,0.024037
986,0.023948
987,0.023818
988,0.023742
989,0.023644
990,0.023557
991,0.023505
992,0.023425
993,0.023332
994,0.023252
995,0.023168
996,0.023055
997,0.022970
998,0.022911
999,0.022812
1000,0.022717
1001,0.022653
1002,0.022562
1003,0.022503
1004,0.022399
1005,0.022347
1006,0.022253
1007,0.022164
1008,0.022105
1009,0.022004
1010,0.021930
1011,0.021859
1012,0.021794
1013,0.021708
1014,0.021633
1015,0.021573
1016,0.021471
1017,0.021414
1018,0.021344
1019,0.021269
1020,0.021177
1021,0.021101
1022,0.021044
1023,0.020969
1024,0.020890
1025,0.020810
1026,0.020743
1027,0.020687
1028,0.020604
1029,0.020543
1030,0.020463
1031,0.020398
1032,0.020337
1033,0.020250
1034,0.020196
1035,0.020117
1036,0.020059
1037,0.019982
1038,0.019909
1039,0.019861
1040,0.019786
1041,0.019710
1042,0.019659
1043,0.019593
1044,0.019527
1045,0.019448
1046,0.019401
1047,0.019324
1048,0.019272
1049,0.019201
1050,0.019145
1051,0.019082
1052,0.019018
1053,0.018941
1054,0.018894
1055,0.018819
1056,0.018760
1057,0.018703
1058,0.018650
1059,0.018572
1060,0.018515
1061,0.018458
1062,0.018402
1063,0.018332
1064,0.018277
1065,0.018228
1066,0.018172
1067,0.018101
1068,0.018054
1069,0.017986
1070,0.017943
1071,0.017886
1072,0.017828
1073,0.017752
1074,0.017708
1075,0.017658
1076,0.017596
1077,0.017547
1078,0.017491
1079,0.017427
1080,0.017381
1081,0.017313
1082,0.017265
1083,0.017216
1084,0.017157
1085,0.017095
1086,0.017054
1087,0.017006
1088,0.016948
1089,0.016902
1090,0.016844
1091,0.016785
1092,0.016730
1093,0.016692
1094,0.016627
1095,0.016582
1096,0.016534
1097,0.016483
1098,0.016442
1099,0.016391
1100,0.016337
1101,0.016282
1102,0.016232
1103,0.016183
1104,0.016144
1105,0.016096
1106,0.016044
1107,0.015992
1108,0.015952
1109,0.015906
1110,0.015847
1111,0.015802
1112,0.015765
1113,0.015707
1114,0.015672
1115,0.015618
1116,0.015576
1117,0.015532
1118,0.015477
1119,0.015430
1120,0.015396
1121,0.015341
1122,0.015296
1123,0.015261
1124,0.015210
1125,0.015159
1126,0.015128
1127,0.015078
1128,0.015041
1129,0.014989
1130,0.014954
1131,0.014899
1132,0.014862
1133,0.014816
1134,0.014784
1135,0.014729
1136,0.014688
1137,0.014653
1138,0.014615
1139,0.014571
1140,0.014527
1141,0.014488
1142,0.014442
1143,0.014398
1144,0.014369
1145,0.014323
1146,0.014277
1147,0.014248
1148,0.014204
1149,0.014161
1150,0.014120
1151,0.014085
1152,0.014051
1153,0.014010
1154,0.013972
1155,0.013925
1156,0.013888
1157,0.013855
1158,0.013818
1159,0.013772
1160,0.013743
1161,0.013697
1162,0.013666
1163,0.013631
1164,0.013593
1165,0.013550
1166,0.013514
1167,0.013481
1168,0.013441
1169,0.013409
1170,0.013372
1171,0.013330
1172,0.013301
1173,0.013264
1174,0.013230
1175,0.013187
1176,0.013155
